"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Text,289265,174708,60.40,100.00,16.89,5.76,1005.76
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"24 Feb, 2022",3594,3054,84.97,100.00,3.77,0.98,2.99
"23 Feb, 2022",5057,4331,85.64,100.00,3.60,0.82,3.56
"
","
"
"--Ad Types--","--Ad Units--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Native:AppInstallAd,CM_Colors_Rishtey_TV_Show_Info_InApp_Technology_And_Computing_Zen_Native,4,3,75.00,100.00,0.00,0.00,0.00
Native:AppInstallAd,CM_Tips_InApp_3_Technology_And_Computing_Zen_Native,85,73,85.88,100.00,0.00,0.55,0.04
Native:AppInstallAd,CM_MY11CIRCLE_In_App_Native,27,23,85.19,100.00,0.00,2.17,0.05
Native:AppInstallAd,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Native,891,737,82.72,100.00,0.00,0.42,0.31
Native:AppInstallAd,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Native,1380,1255,90.94,100.00,0.00,0.34,0.43
Native:AppInstallAd,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Native,1837,1693,92.16,100.00,0.00,1.06,1.80
Native:AppInstallAd,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Native,3298,2921,88.57,100.00,0.00,0.89,2.59
Native:AppInstallAd,CM_Tips_InApp_Technology_And_Computing_Zenex_Native,12256,10310,84.12,100.00,0.00,0.62,6.44
Native:AppInstallAd,CM_Hi_Neighbor_In_App_Technology_And_Computing_Native,11493,9374,81.56,100.00,0.00,1.77,16.63
"
","
"
"
","
"
"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Native:ContentAd,43345,37698,86.97,100.00,3.22,1.12,42.23
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"01 Mar, 2022",7483,6562,87.69,100.00,2.73,0.95,6.25
"28 Feb, 2022",8533,7661,89.78,100.00,2.96,1.16,8.85
"27 Feb, 2022",5787,4934,85.26,100.00,3.24,1.33,6.55
"26 Feb, 2022",5292,4510,85.22,100.00,4.35,1.42,6.41
"25 Feb, 2022",4610,3925,85.14,100.00,3.21,1.12,4.4
"24 Feb, 2022",4911,4244,86.42,100.00,3.25,1.02,4.35
"23 Feb, 2022",6729,5862,87.12,100.00,3.19,0.92,5.42
"
","
"
"--Ad Types--","--Ad Units--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Native:ContentAd,CM_Colors_Rishtey_TV_Show_Info_InApp_Technology_And_Computing_Zen_Native,7,6,85.71,100.00,0.00,1.67,0.01
Native:ContentAd,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Anchor,6,6,100.00,100.00,0.00,3.33,0.02
Native:ContentAd,CM_Tips_InApp_3_Technology_And_Computing_Zen_Native,171,148,86.55,100.00,0.00,0.54,0.08
Native:ContentAd,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Native,1334,1164,87.26,100.00,0.00,0.42,0.49
Native:ContentAd,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Native,1536,1374,89.45,100.00,0.00,0.47,0.65
Native:ContentAd,CM_MY11CIRCLE_In_App_Native,349,316,90.54,100.00,0.00,6.04,1.91
Native:ContentAd,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Native,7712,7109,92.18,100.00,0.00,0.97,6.88
Native:ContentAd,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Native,5858,5258,89.76,100.00,0.00,1.60,8.42
Native:ContentAd,CM_Tips_InApp_Technology_And_Computing_Zenex_Native,12059,10693,88.67,100.00,0.00,0.79,8.47
Native:ContentAd,CM_Hi_Neighbor_In_App_Technology_And_Computing_Native,14313,11624,81.21,100.00,0.00,1.32,15.30
"
","
"
"
","
"
